level,CLP_ID,node_bf,License_Type,Region,Sub_Region_Group,node_af,level1
2,d71680c9-8ff4-4e19-b41f-573c40e5eb3b,Only UI,Paid,Americas,Latin America,ui_week_cnt: 1,2
2,1d8dd5b3-cc3f-4395-b30d-a86977ef2026,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,a9eb26b3-d78f-4189-944f-4d13cba96ad7,Only UI,Trial,Americas,North America,ui_week_cnt: 1,2
2,c43f3049-1530-406d-8f90-5f96dcd1f2f0,Only UI,Essential Access,Americas,North America,ui_week_cnt: 3,2
2,94e1536b-8b7a-46f8-aff9-ebd5560c0c60,Only UI,Paid,Europe,Germany,ui_week_cnt: 3,2
2,23c6990e-0ffc-48ac-a073-4c7fb73f0acd,Only UI,Paid,Americas,Latin America,ui_week_cnt: 1,2
2,3fd4859a-39c9-4767-ae3b-26fb053527b3,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,a7e27203-e682-408a-a2cb-d13194d941ca,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 2,2
2,5c087d0d-93c7-4002-81d5-404dbe6829aa,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,f0c85557-d258-44d1-bc02-6dfe7cb97ae1,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 2,2
2,ee06b454-06d7-4c89-bb22-155b9b6577f5,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,1aef0a34-21ec-4c80-b163-410edcaa4323,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 2,2
2,7358dd23-e863-440c-a216-879fc1a6ec20,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 1,2
2,f53e05b6-ecfb-410e-bf75-389897296672,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,353486bc-c46a-42a9-ab02-695d2fc5fc51,Only UI,Essential Access,Japan,Japan,ui_week_cnt: 2,2
2,f763f735-14be-47ec-91de-865c0df4998f,Only UI,Trial,Europe,Germany,ui_week_cnt: 1,2
2,91330616-74a1-49b1-a1c9-31f655ea2e44,Only UI,Paid,Americas,Latin America,ui_week_cnt: 1,2
2,4784b665-a211-4e40-ab16-f9911ea9c826,Only UI,Essential Access,Europe,Benelux,ui_week_cnt: 1,2
2,471b77fb-1933-4cf3-8b4f-fe9e7d003a0f,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,58232632-4318-4a9d-b6ac-8bd75274a450,Only UI,Essential Access,Europe,Southern Europe,ui_week_cnt: 1,2
2,0a9ea50a-c413-401b-bc7c-0fb8c5afb424,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,3c2b4db8-7217-4600-a2be-77bacf4627af,Only UI,Trial,Europe,Southern Europe,ui_week_cnt: 1,2
2,e22c6023-204e-4801-93b3-4275015004e6,Only UI,Paid,Americas,Latin America,ui_week_cnt: 1,2
2,889f660b-7a25-4b79-9610-58d7bd47acc3,Only UI,Paid,Europe,Nordics,ui_week_cnt: 1,2
2,f4205a61-6a43-4664-bef4-884a71217a56,Only UI,Essential Access,AMEA,MMEA,ui_week_cnt: 1,2
2,21ad3155-a0b6-45d9-a078-324c7647a25b,Only UI,Paid,Americas,Latin America,ui_week_cnt: 1,2
2,48374bf6-564f-4b57-bd63-90e68f729be0,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,851d29e7-d754-40d2-9b45-aac6395ed510,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,f7e7148f-7f85-4512-b977-2c32e410e26b,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,6f2faa9a-8790-48cb-809d-02de6fdfe70b,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,bff8bdae-4552-4113-a10a-eeef668a0ed9,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,95bdbc8b-40b2-425a-a9e3-acaf1d4745a7,Only UI,Essential Access,Americas,North America,ui_week_cnt: 1,2
2,ce599d85-eb11-4855-9763-c3d8d155f17d,Only UI,Paid,Americas,Latin America,ui_week_cnt: 1,2
2,a0482e26-ba54-4bf6-a1ed-1f2918f4f7a1,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 4,2
2,9cc0e4be-1c81-4413-b1d5-875443722a35,Only UI,Trial,Europe,UK Region,ui_week_cnt: 2,2
2,4aa8604f-7b79-465b-9f80-e9863e2877e1,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,8f4005f3-765b-49d1-b17a-ff6ced58fe53,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 2,2
2,f8bfa6fb-930f-450e-b083-eaa609b5a28d,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 1,2
2,8d7a9f69-4eac-4592-a70e-20c5b70c70e4,Only UI,Trial,AMEA,Pan Asia,ui_week_cnt: 1,2
2,fdda586b-5314-4553-b37d-8cf111f3e5ac,Only UI,Essential Access,Europe,Germany,ui_week_cnt: 1,2
2,c15be813-acb2-4221-9799-717fb33a365d,Only UI,Paid,AMEA,Pan Asia,ui_week_cnt: 2,2
2,706a71e7-9625-4203-9f5b-9e38d0ee0963,Only UI,Trial,Europe,Southern Europe,ui_week_cnt: 1,2
2,f1af6fb4-9689-4289-b962-52c347845440,Only UI,Essential Access,Americas,North America,ui_week_cnt: 1,2
2,2779d83c-3421-416f-8d7b-8fe9bc915905,Only UI,Trial,Europe,Southern Europe,ui_week_cnt: 1,2
2,62777acc-1103-421e-b464-fa3eee722c5e,Only UI,Essential Access,Europe,Germany,ui_week_cnt: 1,2
2,7802d204-4f90-40c7-b203-be5e57452968,Only UI,Trial,Europe,Southern Europe,ui_week_cnt: 1,2
2,a33d9030-0863-4d36-82d1-826bfbc88598,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,7f009841-c768-456f-8ff0-d1fccad6fa3b,Only UI,Trial,Americas,North America,ui_week_cnt: 2,2
2,0fcddfc1-4095-4de7-96b6-57a223555d29,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,7500ef2b-2b52-4e8b-8081-7877a4120fa1,Only UI,Paid,Europe,Nordics,ui_week_cnt: 1,2
2,5514b52d-bf8f-405b-96f4-d37a863588f5,Only UI,Trial,Americas,North America,ui_week_cnt: 1,2
2,28feed5e-b500-4aa2-ac4e-10252a5b3613,Only UI,Paid,Europe,Germany,ui_week_cnt: 1,2
2,dfe62dd2-c48b-4d3b-81db-976d0351e319,UI and API,Trial,Americas,Latin America,week_cnt: 1,2
2,5b657d9b-7065-41a1-8d4c-b7699d424d6d,Only UI,Trial,AMEA,Pan Asia,ui_week_cnt: 2,2
2,89baaab4-bbd0-458f-8699-4ecca011b705,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 1,2
2,9a5b9c67-fd22-4b43-8e7f-45de9609efbd,Only UI,Essential Access,AMEA,Pan Asia,ui_week_cnt: 1,2
2,63bdebc4-c25c-4d7f-8184-a96f34ccd3ec,Only UI,Essential Access,AMEA,Pan Asia,ui_week_cnt: 1,2
2,c0335f13-d528-42d8-853a-64a5529f1b95,Only UI,Trial,Europe,Germany,ui_week_cnt: 1,2
2,fe022829-368c-432a-8c4a-b37013292a76,Only UI,Trial,Americas,North America,ui_week_cnt: 1,2
2,e55e1342-d540-4938-abaa-7649a070d2ff,Only UI,Trial,Japan,Japan,ui_week_cnt: 2,2
2,075ee7df-384f-4ebc-803c-c92ce9d603eb,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,8974dbd0-8ffe-48b3-8fbb-a0dee1f434b6,Only UI,Paid,Japan,Japan,ui_week_cnt: 1,2
2,191d272e-6b06-41a5-a9ba-f6089c227c64,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,abdb4fc4-01a2-4a54-b255-c6dd1f469273,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,f966fb3d-9ade-461e-925f-3a05c4a7420f,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 1,2
2,d167aed3-e659-4431-bcc8-c12fa203b9a8,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,cd582487-ce37-4d4d-afa8-6d5ad450739a,Only UI,Paid,Americas,Latin America,ui_week_cnt: 1,2
2,5754d09c-66a5-4d10-8e21-b7e9aa7c35b6,Only UI,Paid,Europe,Benelux,ui_week_cnt: 2,2
2,581a90be-99fe-4b35-9206-044b201261fb,Only API,Paid,Europe,Southern Europe,api_week_cnt: 5,2
2,a6b50f04-d1fd-4bd1-b3fe-b4e182c2533c,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,640fc982-49d8-4f4e-9738-1c1c419fdfbd,Only UI,Trial,Americas,North America,ui_week_cnt: 1,2
2,167d9bc1-2235-4690-869c-b545d40e4ca6,Only UI,Paid,Americas,Latin America,ui_week_cnt: 1,2
2,c9f0c68d-35ba-4227-958f-06f2a6b07ecf,Only UI,Essential Access,Europe,Southern Europe,ui_week_cnt: 1,2
2,147f78ee-5314-4a61-8af4-ee8947979241,Only UI,Paid,Europe,Nordics,ui_week_cnt: 1,2
2,71807a06-ea50-42ae-a767-1b6afa708397,Only UI,Trial,Americas,North America,ui_week_cnt: 1,2
2,04fcdeb7-f573-43ca-864c-0613d54efb9e,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,7f87cd52-2bb3-4554-ba4c-aab322934bf3,Only UI,Trial,Americas,Latin America,ui_week_cnt: 2,2
2,72a41435-8c0b-4eca-94e9-62adb57c0acc,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,38729351-ad9d-4c8e-8745-b1145d729cad,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,468b63de-3b1c-40f0-aca9-ea609e99b738,Only UI,Paid,Europe,Germany,ui_week_cnt: 1,2
2,5ff42529-1649-459b-be5c-e00a3712d6c7,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 1,2
2,a06e51a5-2328-45de-bbc0-57f4c9f9f0d1,Only UI,Paid,Americas,North America,ui_week_cnt: 1,2
2,c48af886-dd2b-4913-b20e-e0469b49325c,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,370a7795-648e-4df2-89b8-086355ec76df,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 1,2
2,ea9f0fe0-0646-49a9-bd4d-8a112e7c3871,Only UI,Paid,Europe,Alps,ui_week_cnt: 1,2
2,5e60c6a5-b866-4c1a-b909-0b072e6f53bb,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 1,2
2,513b5156-e42c-4c0d-ab33-ace7cad29802,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 1,2
2,6ee2ce1b-c3e5-4652-b24d-c2de7101a95c,Only UI,Essential Access,AMEA,MMEA,ui_week_cnt: 4,2
2,af498364-54e8-431a-b80f-0315b60dda7c,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 3,2
2,13f55950-71b9-45f9-8bb0-07925743710a,Only UI,Trial,Europe,Germany,ui_week_cnt: 1,2
2,c127ab3f-90b0-485c-be60-c6e7fc633ea1,Only UI,Essential Access,Europe,Germany,ui_week_cnt: 1,2
2,affc6305-46b4-41c8-bcad-b1f4eb948813,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,f5f49f9e-fb06-4d92-9862-98c4493e76b9,Only UI,Trial,Europe,Southern Europe,ui_week_cnt: 1,2
2,3a561b52-af42-4b4e-9ee9-b1e7a7f11bce,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,a0d3f6c5-e83f-4878-87ad-8e41cfb5abcf,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 1,2
2,b8b6d7ad-74e0-471c-8dc3-a4304622eef7,Only UI,Essential Access,AMEA,MMEA,ui_week_cnt: 1,2
2,dbce8b3a-2772-4d0f-90d4-579f1c6e7d15,Only UI,Paid,Americas,North America,ui_week_cnt: 1,2
2,5b5bf70f-5534-4644-bdc1-251430357daa,Only UI,Trial,Europe,CEE,ui_week_cnt: 1,2
2,0f7a4458-469f-415a-a773-dd6219731e98,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,a5203132-53b9-4e28-8e34-1eec4b72a46e,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,2b5b0747-ce09-468b-941e-8bc6ce153697,Only UI,Paid,Japan,Japan,ui_week_cnt: 1,2
2,3e57b9b1-de0d-4cd5-851a-e1acb91b0830,Only UI,Paid,Americas,North America,ui_week_cnt: 1,2
2,99ae2e8e-7728-4d2e-a3f8-958fbd434416,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 1,2
2,4843b0e6-baef-43d9-911a-cd27178e6348,Only UI,Trial,Americas,North America,ui_week_cnt: 1,2
2,50f1c5f3-a1bf-40bf-9e8d-6a82a9884469,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 3,2
2,c2d297ce-014a-4072-844c-eb15bd484a46,Only UI,Essential Access,Americas,North America,ui_week_cnt: 1,2
2,cd35e106-92ed-42c8-b8c8-c620b7806a29,Only UI,Paid,Americas,Latin America,ui_week_cnt: 2,2
2,b24fc8ed-b735-4fd2-ad31-b614f5c75630,Only UI,Essential Access,Europe,Southern Europe,ui_week_cnt: 1,2
2,c2d38874-cb0b-4cfa-b220-10010defeb11,Only UI,Trial,AMEA,Pan Asia,ui_week_cnt: 2,2
2,e3811cc9-0a21-45c5-8d71-dba209d3cb7a,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 1,2
2,27699dd4-7491-4ba4-a7ab-901f23c9d7c6,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,f14c0357-61c8-4f2a-819b-b90cd84966cf,Only UI,Essential Access,Americas,North America,ui_week_cnt: 1,2
2,4c1ccdd5-ea71-4bbb-b69d-f2a5bc12ae36,Only UI,Essential Access,AMEA,Pan Asia,ui_week_cnt: 1,2
2,1594c988-0d25-479a-9a57-81dc6feac3c7,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,8b393fe8-de6c-4585-9d7e-057a05730ae6,Only UI,Essential Access,AMEA,MMEA,ui_week_cnt: 1,2
2,6dccb436-22ff-436b-a301-0aaa0da3a390,Only UI,Essential Access,Europe,Germany,ui_week_cnt: 1,2
2,06d6c71e-9a8f-4104-8044-e802c12f7c15,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 1,2
2,d4fa969f-be5d-4874-81da-09c0335cc981,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 3,2
2,1b9584b8-2a86-4b52-852d-5bab47771d4f,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,38f772b1-a716-4a8d-94be-c540f9c96464,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 1,2
2,21d3c389-1317-42f2-bc05-8548cd38c04d,Only UI,Trial,Americas,North America,ui_week_cnt: 1,2
2,e69106f3-7ae0-4af5-b810-5d414fddfaee,Only UI,Paid,Europe,UK Region,ui_week_cnt: 1,2
2,d6b2107d-e62b-401d-aa65-910428373f6b,Only UI,Trial,Europe,Germany,ui_week_cnt: 1,2
2,b5809007-f698-493d-88e8-929f5dd7bcbe,Only UI,Essential Access,AMEA,MMEA,ui_week_cnt: 1,2
2,dc5b551a-65cd-4a69-bbc9-9b6b964c6d49,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,2903a470-671f-45b6-bd8b-d69e4b59d507,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,1a9c3cc2-b308-4aa6-8053-1afa02ca60e7,Only UI,Essential Access,AMEA,MMEA,ui_week_cnt: 1,2
2,5757418f-73cb-4713-8b87-eec3f19c0cc9,Only UI,Essential Access,Japan,Japan,ui_week_cnt: 1,2
2,22682cad-3ca4-47d1-bd4a-337b924abfb1,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,93f3a8d8-7c07-41b5-9a58-cf908b96fccc,Only UI,Essential Access,Japan,Japan,ui_week_cnt: 1,2
2,ec5a2161-4fb8-4329-acd9-ff36c738c1d8,Only UI,Trial,Americas,Latin America,ui_week_cnt: 1,2
2,bab9a3ab-3f82-4877-a8d5-d22fe2d7f518,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 1,2
2,9909d79f-ee0d-4a76-a939-ab25e246c9ad,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 1,2
2,87ec0012-2b6c-435f-bf75-5195882f6b70,Only API,Paid,Americas,Latin America,api_week_cnt: 5,2
2,b1b60ec6-5a99-4bee-a8a7-d3320877f392,Only UI,Paid,Europe,Alps,ui_week_cnt: 1,2
2,d379c595-6b25-4941-862b-09f5bba380d8,Only UI,Trial,Japan,Japan,ui_week_cnt: 1,2
2,e7112c8f-44c7-4a22-b987-6cfe70e7090d,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,c96d476f-1b3f-4272-bc6d-6dfb4aa35d69,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,7eeced84-53d7-479e-99ca-e54556786a93,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,20d9dd47-dff3-4ec8-801e-f2d63680c019,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,c72b7054-f1e1-4905-9c49-ec9a362a8fee,Only UI,Trial,Europe,Southern Europe,ui_week_cnt: 1,2
2,e95d184a-7c3e-4543-8b15-ac0117179d6c,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 1,2
2,9a437af6-e6d2-4983-86ce-9d4d08ec3db0,Only UI,Paid,Americas,Latin America,ui_week_cnt: 1,2
2,bdac4b73-d4bf-4802-9768-ee422da4cf2d,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,988aa125-9f0b-4ff1-8762-826688e62c6f,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 1,2
2,d3ed7de1-6a7f-4d5c-89eb-2571b8bba90a,Only UI,Paid,Europe,UK Region,ui_week_cnt: 1,2
2,02b703fa-1296-4c9f-8b16-bb0eb6bd0765,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 1,2
2,4d3b34b5-dccf-45b3-ba23-f1f6a3dd0d44,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 1,2
2,db6add32-5ece-490b-aa2f-3071748145bc,Only UI,Paid,Japan,Japan,ui_week_cnt: 3,2
2,4957f7b3-8ea6-413f-b34f-1ff5178b353e,Only UI,Paid,Japan,Japan,ui_week_cnt: 1,2
2,4d0ca6a3-0dbd-4ec8-99ff-c1810a0ed65b,Only UI,Trial,Americas,North America,ui_week_cnt: 5,2
2,1631e726-aec7-4aeb-a3e6-4e64b327cc51,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 1,2
2,c9f53926-a4dd-4f2a-bb8c-f85704f77423,Only UI,Essential Access,Japan,Japan,ui_week_cnt: 3,2
2,964a7072-c622-4dc1-9e59-d7974da45d8c,UI and API,Paid,AMEA,MMEA,week_cnt: 5,2
2,dfc737dc-2747-4f49-a545-74237829ca7b,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,bb029555-0216-4533-b421-5a46ee12db32,Only UI,Trial,Americas,Latin America,ui_week_cnt: 1,2
2,1abf7773-66fb-485e-9634-2d0f89df8361,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 2,2
2,a19fd676-5b6f-4f33-81ff-3a1d7a589bf9,Only UI,Trial,Japan,Japan,ui_week_cnt: 1,2
2,762b9092-95cb-4b1a-87c8-115f84a2330d,Only API,Trial,Japan,Japan,api_week_cnt: 5,2
2,7cf7a7ad-b371-43f1-87ac-f1cbe2c4c7dd,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,a65e58e7-e8ba-403d-b9af-3d1388040303,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,cf475a3c-574d-4060-a089-26459d0c641b,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,62f38651-48c6-4c4a-8a61-02bef415763a,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,f247c920-b737-48c0-b95f-4c310b39e4c0,Only UI,Paid,Europe,CEE,ui_week_cnt: 1,2
2,19efc74e-f5d1-4aab-a3db-54d6e7582f3f,Only UI,Trial,Japan,Japan,ui_week_cnt: 2,2
2,153a2e4c-b786-4c32-a2fc-68098461cdbc,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,ca4049a5-6cce-461a-9b2c-c13be2745973,Only UI,Essential Access,AMEA,Pan Asia,ui_week_cnt: 1,2
2,02c5088b-0ca2-4216-80c6-91f9aa9e96ce,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,1bdcfb51-1e7d-4dec-bc38-4a41049e27f8,Only UI,Trial,Americas,Latin America,ui_week_cnt: 1,2
2,281934e4-5e43-4de1-a7df-7f8f41c47f5a,Only UI,Paid,Americas,Latin America,ui_week_cnt: 2,2
2,29729104-8a4d-40e2-ad87-30e2ad94c03e,Only UI,Paid,Americas,North America,ui_week_cnt: 1,2
2,3115a690-9fa3-433b-93cc-e612b553428f,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,c1ce9794-6b1a-4ad3-939f-644f456d9e11,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 2,2
2,e781d6fb-0afc-42c1-afa0-b619146ac907,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 2,2
2,eaf635eb-8e6c-4bb9-baef-1f199df93578,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,8b9e58c5-1cba-4330-8d57-e99ef4561d6a,Only UI,Trial,Europe,Germany,ui_week_cnt: 1,2
2,d744358e-993c-434f-b809-297d76837718,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,f58664b7-f624-4ac1-b68b-23dc65389028,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,c3f02d20-0bb6-4e63-9f24-7927095932d6,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 1,2
2,5d4e9cbe-e552-4734-b589-ce729314303c,Only UI,Paid,Americas,North America,ui_week_cnt: 1,2
2,2cfd1c2b-2ea2-4a8e-9c6b-c86aa7ba87ed,Only UI,Trial,Americas,Latin America,ui_week_cnt: 1,2
2,0cc0aadf-9810-46e4-b147-c7807495854a,Only UI,Paid,Europe,Germany,ui_week_cnt: 1,2
2,53f56981-d2ba-43f3-8a1e-d1c08fed3a9f,Only UI,Paid,Americas,North America,ui_week_cnt: 1,2
2,75766ac5-8484-4243-966e-26536589d854,Only UI,Paid,Americas,Latin America,ui_week_cnt: 1,2
2,f456cddb-8322-4d7e-bb7b-6d45bbacebbb,Only UI,Trial,Americas,North America,ui_week_cnt: 1,2
2,97dcbd09-7a0f-47f2-9848-098e7983ad86,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 1,2
2,59356e19-d576-4212-a63c-b61bb093a4f8,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 1,2
2,a1b185c6-db9e-4e0a-8be2-352f5518bc1e,Only UI,Essential Access,Europe,CEE,ui_week_cnt: 1,2
2,d5cbb1c0-1219-4102-9579-e822a9bf3a28,Only UI,Trial,AMEA,Pan Asia,ui_week_cnt: 1,2
2,bc8ef0b9-71d5-474a-813d-2376dfff5b44,Only UI,Essential Access,AMEA,Pan Asia,ui_week_cnt: 1,2
2,a242df51-1646-47aa-b93e-561f6de424e1,Only UI,Essential Access,Americas,North America,ui_week_cnt: 1,2
2,e5ad60cd-bf16-4038-a98f-ee33588a9de2,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,43e9e62f-a0ef-46e2-a7e0-b9821a1937b1,Only UI,Trial,Americas,Latin America,ui_week_cnt: 2,2
2,048ce74c-903a-4d45-aad3-0a7325ebf4a4,Only UI,Trial,Americas,Latin America,ui_week_cnt: 1,2
2,f3c883f1-9f22-4a7d-ba3e-1bf68fd5dfdf,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,500c9ae6-f018-43fd-824f-c381c573cbc4,Only UI,Essential Access,Japan,Japan,ui_week_cnt: 4,2
2,48a48eea-2cbe-4b41-9ed0-f329f7e63c74,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,91b9668d-c505-4e37-a920-6313a4db6288,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,59a6335a-bbde-4d3c-918c-9d1d5c39c5fd,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,d64e1a99-06b9-41b1-acd3-394e229f398e,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 2,2
2,22854888-4c33-4067-b93c-3f5513fb3f5e,Only UI,Trial,Europe,Nordics,ui_week_cnt: 1,2
2,2aedb23e-bc78-4abe-9c1e-ee30ecf32dca,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 1,2
2,3820544a-35c3-46ac-8cf8-bc38d2b60084,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,c17210c0-62b5-4992-92dc-58a65d712d21,Only UI,Trial,Japan,Japan,ui_week_cnt: 1,2
2,7edaf7be-5db1-4f75-973f-ddace9534371,Only UI,Paid,Japan,Japan,ui_week_cnt: 1,2
2,012b9813-eed3-4be7-8158-62e646876269,Only UI,Essential Access,Japan,Japan,ui_week_cnt: 1,2
2,c30e4d04-7c8b-4626-a2ab-3406f6f7a0b6,Only UI,Essential Access,Europe,Germany,ui_week_cnt: 1,2
2,f8695122-f9ca-49da-9dc1-dd68a31f3200,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,8c49c42f-4520-42e0-89e1-57823fe4f28b,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 1,2
2,268abe58-c8a7-481f-8c32-105f03110ae8,Only UI,Essential Access,Japan,Japan,ui_week_cnt: 1,2
2,6c4e8410-44ea-498c-b68b-ec3e80f93640,Only UI,Essential Access,Europe,Germany,ui_week_cnt: 1,2
2,7220aeaa-0ef5-4924-b526-35a514e115f0,Only UI,Trial,Japan,Japan,ui_week_cnt: 2,2
2,5bf9b97c-24cf-476b-8550-3b0b877bae66,Only UI,Essential Access,AMEA,MMEA,ui_week_cnt: 1,2
2,0279c725-2cc5-425c-8e90-3cb5a6b4f960,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,30daf666-663e-479b-ac69-895fbb546a11,Only UI,Paid,Americas,North America,ui_week_cnt: 2,2
2,6deed861-67fb-4fee-8f70-3e3837936af3,Only UI,Trial,AMEA,Pan Asia,ui_week_cnt: 1,2
2,ea0ef31f-ed63-4475-993d-65777e05a38a,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,82097be9-383c-4c52-90a0-e93d8442cc4c,Only UI,Paid,Americas,North America,ui_week_cnt: 3,2
2,dd5308ca-a8d5-47db-87fe-6b1020d5a4ec,Only UI,Trial,Americas,North America,ui_week_cnt: 1,2
